x,y,z
0,0,0
-1.38E-06,-3.61E-06,6.12E-06
-2.30E-06,-1.08E-05,2.18E-05
-1.22E-06,-2.19E-05,5.05E-05
2.53E-06,-3.72E-05,9.59E-05
9.32E-06,-5.76E-05,0.000161687712
1.99E-05,-8.38E-05,0.000251332449
3.54E-05,-0.000116282704,0.000368106579
5.74E-05,-0.000155571062,0.000514643067
8.73E-05,-0.0002018645,0.000693526534
0.000125026238,-0.000254527704,0.000905884908
0.000170690863,-3.12E-04,0.00115164791
0.000223557259,-3.74E-04,0.00143067744
0.000282496722,-4.38E-04,0.00174392035
0.000346297537,-5.03E-04,0.00209183949
0.000413441427,-0.000566491563,0.00247273482
0.000483493062,-0.00062782522,0.00288383692
0.000557143508,-0.000686349518,0.00332324373
0.000635165779,-0.000741889536,0.00378915567
0.000719371058,-0.000794570651,0.0042793356
0.000812452613,-0.000844431961,0.00479144308
0.000915960338,-0.000891010041,0.00532206933
0.00102996325,-0.000933530555,0.0058683922
0.00115278128,-0.000971015078,0.00642801463
0.00128146792,-0.00100263297,0.00699857139
0.00141303352,-0.00102813369,0.00757644324
0.00154468592,-0.00104745702,0.00815708397
0.00167462442,-0.00106060387,0.00873615887
0.00180205026,-0.00106758666,0.00931041602
0.00192682246,-0.00106829429,0.00987829879
0.00204953473,-0.00106253672,0.0104393518
0.00217077006,-0.00105006384,0.0109935775
0.00229020448,-0.00103060706,0.0115409438
0.00240680381,-0.00100388976,0.0120816387
0.00251925563,-0.000969723257,0.0126155327
0.00262599239,-0.000928197069,0.0131414277
0.00272519391,-0.00087951598,0.0136583072
0.00281521358,-0.000823935578,0.0141657474
0.00289471917,-0.000761634307,0.0146628133
0.00296239755,-0.000692599944,0.0151475249
0.00301709891,-0.000616745497,0.0156176323
0.00305797838,-0.000533964449,0.0160710821
0.00308471226,-0.000444432774,0.0165060319
0.00309749532,-0.000348560705,0.01692116
0.00309705258,-0.000246952918,0.0173165025
0.00308462285,-0.000140740482,0.0176931002
0.00306178398,-3.14E-05,0.0180524389
0.00303018641,7.97E-05,0.0183961226
0.00299130998,0.000191678829,0.018725334
0.00294693808,0.000304070614,0.0190410488
0.0028991585,0.000416777122,0.0193444215
0.00284972206,0.000530063275,0.0196371508
0.0027996294,0.000644331408,0.0199217264
0.00274911631,0.000760007814,0.0202010522
0.00269777961,0.000877422553,0.0204778159
0.00264518256,0.000996671051,0.0207541602
0.00259104456,0.00111745363,0.0210316925
0.00253505593,0.00123926427,0.0213113368
0.00247687194,0.00136168281,0.0215944512
0.00241632986,0.00148475807,0.0218832168
0.0023532985,0.0016090054,0.0221805284
0.00228802045,0.00173510694,0.0224888945
0.00222078218,0.00186346846,0.0228103398
0.00215139755,0.00199411349,0.0231473166
0.00207967989,0.0021267892,0.0235032414
0.00200617127,0.00226098182,0.0238815135
0.00193253593,0.00239587225,0.0242851699
0.00186132236,0.00253013016,0.0247172485
0.0017956868,0.00266186795,0.0251800508
0.00173867364,0.0027890552,0.0256749534
0.00169264908,0.00291017249,0.0262028245
0.00165919953,0.00302445979,0.0267650558
0.00163912499,0.0031315465,0.0273629296
0.0016322315,0.00323133797,0.0279972501
0.00163738536,0.00332399183,0.0286676484
0.00165237267,0.00340970368,0.0293724451
0.00167415808,0.00348834175,0.0301086483
0.00169943333,0.0035593104,0.0308710444
0.00172462499,0.00362212051,0.0316526344
0.0017465613,0.00367650748,0.0324464476
0.00176287486,0.00372208401,0.033246645
0.00177186905,0.00375832765,0.0340490099
0.00177294258,0.00378451546,0.0348510302
0.00176651047,0.00379981354,0.0356514076
0.00175283897,0.00380340503,0.0364490323
0.00173189247,0.00379473171,0.0372435204
0.00170354901,0.00377344031,0.0380352414
0.00166787097,0.00373917956,0.0388240015
0.00162531005,0.00369166612,0.0396087006
0.00157613715,0.00363073997,0.0403873892
0.00152045392,0.00355652886,4.12E-02
0.00145799788,0.00346948916,0.0419169526
0.00138753222,0.00337037927,0.0426620554
0.00130729557,0.00326028986,0.0433899962
0.00121543838,0.00313999193,0.0440986429
0.00111006259,0.00300991079,0.0447859885
0.000989573525,0.00287041667,0.0454502662
0.000852730493,0.00272186415,0.0460900113
0.000698690611,0.00256444089,0.0467038714
0.00052728458,0.00239824005,0.0472903701
0.000338591459,0.00222338266,0.0478481636
0.000132867633,0.00204000897,0.0483764398
-8.94E-05,0.00184819767,0.0488749355
-0.000327161503,0.001647916,0.0493448428
-0.000578619698,0.0014385442,0.0497890746
-0.000841291823,0.00121898841,0.0502108682
-0.0011126795,0.000988385899,0.0506137437
-0.00139036832,0.000746358854,0.0510024465
-0.00167178941,0.000493076507,0.051381799
-0.00195401516,0.000229095299,0.0517562249
-0.00223417424,-4.49E-05,0.0521298075
-0.00250984577,-0.000328210511,0.0525062666
-0.00277888765,-0.000620423515,0.0528893132
-0.00303944284,-0.000921404361,0.0532825291
-0.00329006312,-0.00123128424,0.0536891204
-0.003530142,-0.00155016826,0.0541109947
-0.00375935288,-0.00187829435,0.0545503985
-0.00397719471,-0.00221603061,0.0550111863
-0.00418358819,-0.00256329285,0.0554947993
-0.00437884167,-0.00291924667,0.0560016356
-0.00456378152,-0.00328238488,0.0565330653
-0.00473976463,-0.00365110919,0.0570908938
-0.0049085634,-0.00402403104,0.0576762081
-0.00507168812,-0.00440030013,0.0582900637
-0.00523008825,-0.00477959271,0.0589323796
-0.00538423895,-0.00516178465,0.0596024703
-0.00553463891,-0.00554667332,0.060299593
-0.00568221683,-0.00593364632,0.0610225727
-0.00582798638,-0.00632159784,0.0617709469
-0.00597330069,-0.00670888488,0.0625443037
-0.00611904852,-0.00709397918,0.0633419723
-0.00626557016,-0.00747568344,0.0641631613
-0.00641306307,-0.00785257505,0.0650063088
-0.00656202671,-0.00822302673,0.0658680862
-0.00671390289,-0.00858562133,0.0667443031
-0.00687106116,-0.00893930622,0.0676307535
-0.0070364049,-0.00928329253,0.068522819
-0.00721235009,-0.00961696735,0.0694155606
-0.00740008886,-0.00993955606,0.0703047454
-0.00759958165,-0.0102503904,0.0711875035
-0.00780955198,-0.0105491215,0.0720625972
-0.00802779573,-0.010835873,0.0729303282
-0.00825158402,-0.0111115239,0.0737918933
-0.00847840334,-0.0113773049,0.0746487167
-0.00870656051,-0.0116342422,0.0755020585
-0.00893546202,-0.011882998,0.0763524169
-0.00916570442,-0.0121240062,0.0771997683
-0.00939873697,-0.0123575621,0.0780442302
-0.00963633373,-0.0125838894,0.0788858532
-0.00988027104,-0.0128029368,0.0797242588
-0.0101318403,-0.0130142605,0.0805585918
-0.0103917885,-0.0132172484,0.0813873262
-0.0106605491,-0.0134114087,0.0822084137
-0.0109381685,-0.0135964413,0.0830192578
-0.011224485,-0.0137720733,0.0838170834
-0.0115190895,-0.0139382546,0.0845993965
-0.011820784,-0.0140954771,0.0853646508
-0.0121276194,-0.0142448818,0.0861122834
-0.0124373286,-0.0143878521,0.0868424645
-0.012747588,-0.0145254144,0.0875556833
-0.0130563284,-0.0146581223,0.0882529771
-0.0133614189,-0.0147862844,0.0889360027
-0.01366087,-0.0149101553,0.0896066874
-0.0139531917,-0.0150301484,0.0902668701
-0.0142372224,-0.0151469998,0.0909183659
-0.0145121421,-0.0152614126,0.0915629758
-0.0147775273,-0.0153740875,0.0922019882
-0.015033259,-0.0154857711,0.0928362904
-0.015279843,-0.0155970127,0.0934672951
-0.0155184118,-0.0157079469,0.0940971033
-0.0157503072,-0.0158183186,0.0947273108
-0.0159767099,-0.0159278785,0.0953593816
-0.016198781,-0.0160363167,0.0959956571
-0.0164176717,-0.0161434708,0.0966387288
-0.0166342952,-0.0162494635,0.0972912056
-0.016849668,-0.0163544456,0.0979553059
-0.017064743,-0.0164587545,0.0986335067
-0.0172800545,-0.016562674,0.0993283974
-0.0174960013,-0.0166662161,0.100042069
-0.0177128202,-0.0167694204,0.100776665
-0.0179301896,-0.0168725981,0.101534521
-0.0181475065,-0.0169763665,0.102317535
-0.0183640679,-0.0170815877,0.103126973
-0.0185792403,-0.0171891699,0.103964143
-0.0187927236,-0.0172997995,0.104830428
-0.019004626,-0.0174139432,0.105727162
-0.0192158688,-0.0175318162,0.106655939
-0.0194280566,-0.0176532166,0.107617827
-0.0196430521,-0.0177778406,0.108612257
-0.0198629116,-0.0179056243,0.109636595
