x,y,z
0.293763663,-0.0216817445,0.185806367
0.301364516,-0.0217848688,0.186123284
0.308940255,-0.0218838626,0.186376287
0.316472262,-0.0219859292,0.186576043
0.323949878,-0.0220858559,0.186723738
0.331360911,-0.0221906884,0.186824182
0.338693987,-0.0223059209,0.186887734
0.345943303,-0.0224341651,0.186912878
0.353095625,-0.0225751065,0.186906486
0.360143174,-0.0227297936,0.186874726
0.367077277,-0.0229020828,0.186823054
0.373886914,-0.0230993824,0.186755654
0.380568173,-0.0233332628,0.186674261
0.387110148,-0.0236051973,0.186583039
0.39350458,-0.0239204927,0.186491977
0.399742592,-0.0242871727,0.186407295
0.405815567,-0.0247045871,0.186328499
0.411710267,-0.0251742707,0.186249828
0.417419505,-0.0256931077,0.186165259
0.422934647,-0.0262624718,0.186071997
0.428249175,-0.0268766043,0.185960415
0.433359525,-0.0275252902,0.185815141
0.438257478,-0.0282047776,0.185631672
0.442939007,-0.0289073065,0.185401555
0.447398994,-0.0296155993,0.185101655
0.451625235,-0.0303204192,0.184714665
0.455621085,-0.0310077666,0.1842162
0.459394279,-0.031668414,0.183595385
0.462960667,-0.0323016528,0.182846367
0.466326175,-0.0329074358,0.181966873
0.469489956,-0.0334735806,0.180953432
0.472444202,-0.0339909815,0.179804106
0.475198853,-0.0344658455,0.178531925
0.477764003,-0.0349062776,0.177171657
0.480150678,-0.0353216486,0.175741332
0.482359347,-0.0357154498,0.174268229
0.48438839,-0.0360844916,0.172776495
0.486233924,-0.0364331872,0.171273406
0.487898758,-0.0367571962,0.169760935
0.489388052,-0.0370612116,0.168229899
0.490717446,-0.0373532538,0.166668667
0.491938877,-0.0377752977,0.165085332
0.492928306,-0.0381475949,0.163415199
0.493812718,-0.0383865487,0.161643338
0.494539458,-0.038697381,0.159804992
0.495242244,-0.0390287099,0.157950667
0.495933163,-0.0392636161,0.156211136
0.496353995,-0.0393701625,0.154731902
0.496483342,-0.0393428162,0.153602645
0.496387953,-0.039048694,0.152988496
0.496132091,-0.0387974457,0.152883098
0.495876245,-0.0385609339,0.153155359
0.49568857,-0.0385049132,0.153371036
0.495719711,-0.0385616473,0.153204132
0.495859665,-0.0387435885,0.152751851
0.496036092,-0.0389571121,0.152251243
0.496229815,-0.039094814,0.151859335
0.496404489,-0.0391303352,0.151582504
0.496570165,-0.0391383402,0.151389414
0.496720052,-0.0391605545,0.151181565
0.496870707,-0.0391998061,0.150950801
0.496961373,-0.0392531167,0.150787901
0.497026327,-0.0392932771,0.150677481
0.497079813,-0.0393472252,0.1506013
0.497129479,-0.039404033,0.150528782
0.497175054,-0.0394612811,0.150453585
0.497218552,-0.0395218015,0.150371371
0.497250311,-0.0395861052,0.15029859
0.497266893,-0.0396491483,0.15024859
0.497270611,-0.0397139691,0.150214649
0.497264899,-0.0397796496,0.150190103
0.497252819,-0.0398429079,0.150170737
0.497240732,-0.0399074139,0.150157126
0.497228194,-0.0399680574,0.150140761
0.497215258,-0.0400260353,0.150118663
0.497197155,-0.0400796183,0.150107608
0.497177644,-0.0401300703,0.150120176
0.497161077,-0.0401757128,0.150122734
0.497144364,-0.0402131662,0.150110357
0.49713151,-0.0402444434,0.150100859
0.497124874,-0.0402700198,0.150080551
0.497119543,-0.0402896884,0.150048052
0.497115632,-0.040301794,0.150013387
0.497113222,-0.0403094414,0.149980545
0.497108136,-0.040312663,0.149950428
0.497095802,-0.0403150364,0.149923845
0.49708649,-0.0403135317,0.149910613
0.497075319,-0.040312768,0.149904484
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497068642,-0.0403132922,0.149902606
0.497066959,-0.0403151651,0.149897885
0.497061103,-0.0403169867,0.149888711
0.497051864,-0.0403154588,0.149880451
0.497040838,-0.0403097161,0.149867742
0.497027665,-0.0403028441,0.14985693
0.497014808,-0.0402949707,0.149849
0.497002127,-0.040289637,0.149840284
0.496986389,-0.040282653,0.149821814
0.496967713,-0.0402747516,0.149797656
0.496950005,-0.0402660928,0.149778592
0.496932017,-0.0402598998,0.149761123
0.496910225,-0.0402515167,0.149745712
0.496887306,-0.0402428333,0.149727383
0.496864713,-0.0402348744,0.149705398
0.496838949,-0.0402265967,0.149678298
0.496812503,-0.0402207917,0.149656267
0.496785802,-0.0402144327,0.1496342
0.496758384,-0.0402024965,0.149611176
0.496730934,-0.0401931206,0.149587374
0.496702502,-0.0401859245,0.149557599
0.496667848,-0.0401775211,0.149520616
0.496633077,-0.0401716697,0.149482274
0.496599293,-0.0401700257,0.149447114
0.496563765,-0.0401739508,0.149409404
0.496522284,-0.0401805015,0.149367227
0.496475284,-0.0401903433,0.149321108
0.496430533,-0.0402039988,0.149271054
0.496385939,-0.0402175916,0.149207997
0.496339058,-0.0402305253,0.149137416
0.496291313,-0.0402444408,0.149060311
0.496244761,-0.0402611999,0.148978801
0.496196454,-0.0402800567,0.148898993
0.496148489,-0.0402966314,0.148816234
0.496100403,-0.0403126165,0.14873107
0.496050764,-0.0403319347,0.148647538
0.495996259,-0.0403546837,0.148562934
0.495941628,-0.0403797611,0.14847169
0.495885952,-0.0404069491,0.148376812
0.495828945,-0.0404360511,0.148274223
0.495766408,-0.0404659264,0.148168373
0.495701632,-0.0404950244,0.148056749
0.495636729,-0.0405258859,0.147944372
0.495567652,-0.0405592413,0.147836704
0.495497324,-0.0405939866,0.147728377
0.495427161,-0.0406279643,0.147614102
0.495357724,-0.0406619784,0.147496152
0.495287044,-0.0406979765,0.147379862
0.49521522,-0.0407348446,0.147269893
0.495141334,-0.0407735001,0.147165684
0.495071817,-0.0408114425,0.147062264
0.494999808,-0.0408466064,0.146957856
0.494928888,-0.0408843568,0.146855506
0.494854979,-0.0409247514,0.146757775
0.494782876,-0.0409661441,0.146664975
0.494708852,-0.0410091265,0.146570968
0.494633546,-0.0410522394,0.146485668
0.494560232,-0.0410949232,0.146394857
0.494490541,-0.0411368159,0.146287287
0.494421507,-0.0411809197,0.14617478
0.494352831,-0.0412325766,0.146095201
0.494286089,-0.0412871427,0.146029265
0.494209259,-0.0413410866,0.1459446
0.494113918,-0.0413936679,0.145900416
0.494026496,-0.041453062,0.14588572
0.493938347,-0.0415115882,0.145855156
0.493837317,-0.0415676908,0.145850031
0.493739593,-0.0416200594,0.145870443
0.493641338,-0.0416729595,0.145877259
0.493529672,-0.0417279188,0.145899954
0.493422591,-0.0417811418,0.145929835
0.493329732,-0.0418353106,0.145955091
0.493241257,-0.0418885323,0.145991622
0.493159673,-0.0419463998,0.146033765
0.49308906,-0.0419995607,0.14606824
0.493023328,-0.0420545057,0.146106305
0.4929594,-0.042112886,0.146148079
0.492897516,-0.0421708389,0.146201259
0.492831874,-0.04223181,0.146271882
0.492767746,-0.0422943901,0.14635444
0.492713504,-0.0423652457,0.146435968
0.492661334,-0.042446083,0.146530201
0.492604431,-0.0425342847,0.146634074
0.492570607,-0.0426283722,0.14672999
0.492565223,-0.0427494782,0.14683366
0.492581651,-0.0428969061,0.146944249
0.49262578,-0.0430644464,0.14705539
0.492721512,-0.0432451651,0.147167408
0.492868927,-0.043451213,0.147294092
0.493082682,-0.0436964254,0.147479231
0.493382247,-0.0439418783,0.147746053
0.4937758,-0.0441944838,0.148116484
0.494263558,-0.0445427149,0.148612219
0.494873679,-0.0449857455,0.149237995
0.495612881,-0.0456046201,0.15003656
0.496348108,-0.0463765518,0.151062658
0.49709541,-0.0472014089,0.152248865
0.497603226,-0.0481261649,0.153878046
0.49810092,-0.0491215861,0.155830028
0.498298802,-0.0500242475,0.158153943
0.498030634,-0.0506960026,0.16098123
0.497439507,-0.0512378937,0.164211346
0.496632138,-0.0517592319,0.167850787
0.495705387,-0.0523092551,0.171818767
0.494726458,-0.0528904174,0.175999637
0.493693127,-0.0535042558,0.180330831
0.492590438,-0.0541272912,0.184699331
0.491405565,-0.0547423088,0.189047577
0.490129629,-0.0553418547,0.193362533
0.488754084,-0.0559286717,0.197623393
0.487284018,-0.0565018228,0.201802597
0.485727643,-0.0570605575,0.205889172
0.484100527,-0.057602941,0.209877801
0.482428218,-0.0581257644,0.213792364
0.480718378,-0.0586303424,0.217651058
0.478988213,-0.0591174835,0.22149321
0.477258441,-0.05959064,0.225364047
0.475545772,-0.060059168,0.229285922
0.473877648,-0.0605319782,0.233296969
0.472267675,-0.061006349,0.23742195
0.470724737,-0.0614831372,0.241666415
0.469261939,-0.0619589771,0.246036551
0.467887508,-0.0624260317,0.25052846
0.466610422,-0.0628817888,0.255127527
0.465439357,-0.0633255711,0.259805635
0.464381298,-0.0637479293,0.264539677
0.463445557,-0.064154986,0.269310709
0.46263649,-0.0645413988,0.274082031
0.461950125,-0.0649028722,0.278825268
0.461397912,-0.0652446214,0.283517693
0.460984364,-0.0655662285,0.288131024
0.46071339,-0.0658676136,0.292645062
0.460592244,-0.0661507819,0.297053342
0.460634696,-0.0664242604,0.301346628
0.460847991,-0.0666912199,0.305517391
0.461238075,-0.0669563806,0.309561632
0.461817742,-0.0672199951,0.313479957
0.462593942,-0.0674838268,0.317273766
0.46356984,-0.0677505603,0.320940271
0.464752973,-0.0680252768,0.324477324
0.466146707,-0.0683093842,0.327882505
0.467748481,-0.0686125405,0.331152981
0.469553296,-0.0689383205,0.334285277
0.471553319,-0.0692900812,0.337276974
0.473741718,-0.0696741556,0.340126078
0.476111098,-0.0700962252,0.342831739
0.478654006,-0.0705611274,0.345393418
0.481357186,-0.0710723496,0.34780589
0.484208686,-0.071638404,0.350062231
0.48720732,-0.0722628722,0.352165731
0.490343405,-0.0729501408,0.354112505
0.493606144,-0.0736997006,0.355899524
0.496992009,-0.0745158007,0.357529101
0.500495246,-0.0754003654,0.359006398
0.504115343,-0.0763537018,0.360339619
0.507846657,-0.0773765416,0.361532673
0.511684352,-0.0784711818,0.36259725
0.515626411,-0.079634852,0.363539485
0.519669817,-0.0808687481,0.364364505
0.523812449,-0.0821722063,0.365074812
0.528055041,-0.0835410078,0.36567625
0.532393979,-0.0849742062,0.366174531
0.53683176,-0.0864758413,0.366577644
0.541365521,-0.0880284459,0.366895819
0.545990621,-0.0896317267,0.367134833
0.550699201,-0.091281437,0.367302289
0.555487177,-0.0929754123,0.367403873
0.560352913,-0.0947107369,0.367443814
0.565287866,-0.0964882363,0.367428622
0.570284572,-0.0983077164,0.367361935
0.575333609,-0.100166593,0.367245758
0.58042512,-0.10205747,0.367084017
0.585550653,-0.103979836,0.36687398
0.590702919,-0.105928749,0.366619239
0.59587535,-0.107901351,0.366317794
0.601062189,-0.109896658,0.365971911
0.606257979,-0.111909338,0.365581804
0.611454461,-0.113934016,0.365154249
0.61664848,-0.115966985,0.364686587
0.621830779,-0.118004789,0.364180956
0.626996594,-0.120043135,0.363643266
0.632132374,-0.122082841,0.363072577
0.63723348,-0.124120582,0.362476098
0.642286803,-0.126157238,0.361860096
0.647289181,-0.128188092,0.361226613
0.652229998,-0.130209441,0.360578008
0.657098164,-0.132219269,0.359925231
0.661878159,-0.134218103,0.359270465
0.666559534,-0.136199154,0.358622171
0.671125097,-0.138162973,0.357991086
0.675564404,-0.140107799,0.357382402
0.679864175,-0.142030064,0.356798662
0.68401123,-0.143918308,0.35623685
0.688000872,-0.145772128,0.355695251
0.691820719,-0.147585455,0.355171776
0.69546778,-0.149356065,0.354657614
0.698943576,-0.151079425,0.354149109
0.702246621,-0.152754539,0.353643848
0.705376731,-0.154367941,0.353138883
0.708332061,-0.155915681,0.352629188
0.7111094,-0.157384537,0.352113702
0.713715878,-0.15877003,0.351591394
0.716151544,-0.16006516,0.351063307
0.718420349,-0.161267928,0.350523308
0.720532573,-0.162374341,0.34997356
0.72248733,-0.163381068,0.349408858
0.724288413,-0.164286713,0.348822813
0.725941223,-0.165086587,0.348209769
0.727444857,-0.16578376,0.347565768
0.728803795,-0.166380549,0.346877052
0.730023631,-0.166886014,0.346135024
0.731112219,-0.167300965,0.3453337
0.73207401,-0.167636636,0.344466395
0.732911297,-0.167899106,0.343530108
0.733633512,-0.168097176,0.34252245
0.734245489,-0.168237706,0.341439337
0.734749325,-0.168318544,0.340276934
0.735152758,-0.168346874,0.339030572
0.735505314,-0.168358487,0.337788737
0.735943021,-0.168219871,0.336409291
0.736397671,-0.167950921,0.335055056
0.736739023,-0.167622535,0.333818697
0.737071887,-0.167232642,0.332626883
0.737432872,-0.166928248,0.331470691
0.737783933,-0.16687507,0.33068435
0.737931131,-0.167029921,0.330316183
0.737949719,-0.167153785,0.33023379
0.73787247,-0.167266641,0.330306495
0.737743089,-0.167383591,0.330303025
0.737616516,-0.167588094,0.330172484
0.737528579,-0.167851781,0.329921301
0.737538836,-0.168112526,0.329669739
0.737592713,-0.168295876,0.329466178
0.737649238,-0.168387557,0.32934347
0.737702833,-0.168417332,0.329278971
0.737742549,-0.168446494,0.329252007
0.737765226,-0.168500208,0.32921067
0.737776816,-0.168583105,0.329134531
0.73778474,-0.168681942,0.329029295
0.737784548,-0.168780558,0.328922648
0.737780486,-0.168873211,0.328826132
0.737777529,-0.168953707,0.32875485
0.737775048,-0.169029204,0.328694573
0.73778223,-0.169100487,0.328638799
0.737797245,-0.169178949,0.328579166
0.737813583,-0.169271942,0.328517053
0.737825389,-0.169377211,0.328457033
0.737834088,-0.169486225,0.32841271
0.737837058,-0.169593047,0.328373332
0.737837481,-0.169699873,0.328341541
0.73783859,-0.169805548,0.32830609
0.737832841,-0.169910766,0.328276206
0.737812529,-0.170013874,0.328261876
0.73778356,-0.17010965,0.328257619
0.737744112,-0.170198003,0.32826005
0.737694596,-0.170270029,0.328270673
0.737641656,-0.170326499,0.328283798
0.737583474,-0.17037051,0.32830177
0.737518276,-0.170402103,0.328323534
0.737448279,-0.170428162,0.328347485
0.737379722,-0.170444058,0.328377423
0.737308905,-0.17045118,0.328413537
0.737240029,-0.170455057,0.328453634
0.737169599,-0.170456523,0.328494978
0.737104706,-0.170457321,0.328537611
0.737048408,-0.170464219,0.328581646
0.737008696,-0.17047051,0.32861451
0.736996291,-0.170480661,0.328625941
0.736998453,-0.170495625,0.328617325
0.737005635,-0.170514825,0.328613865
0.737025644,-0.170538217,0.328616226
0.737042797,-0.170555637,0.328611231
0.737049835,-0.170563279,0.328611222
0.737049835,-0.170563279,0.328611222
0.737049835,-0.170563279,0.328611222
0.737049835,-0.170563279,0.328611222
0.737049835,-0.170563279,0.328611222
0.737049835,-0.170563279,0.328611222
0.737049835,-0.170563279,0.328611222
0.737049835,-0.170563279,0.328611222
0.737049835,-0.170563279,0.328611222
0.737049835,-0.170563279,0.328611222
0.737054867,-0.170561539,0.328612603
0.737063759,-0.170561776,0.328614131
0.737077477,-0.170565661,0.328616854
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737085025,-0.170572396,0.328622683
0.737084916,-0.170571207,0.328627207
0.737085345,-0.170569478,0.328633254
0.737085896,-0.170562776,0.328643962
0.737086814,-0.170552279,0.328649298
0.737086586,-0.17053812,0.328651691
0.737087396,-0.170517571,0.328648184
0.737086845,-0.170494776,0.328637581
0.737083494,-0.170469108,0.328624097
0.737079184,-0.170443693,0.328615699
0.737073761,-0.170418395,0.328610053
0.737069082,-0.170395573,0.328608124
0.737067043,-0.170371459,0.328610525
0.73706944,-0.170350076,0.328616988
0.737075697,-0.170334038,0.328622171
0.73708543,-0.170326068,0.328624819
0.737100474,-0.170323271,0.328623757
0.737121473,-0.170327787,0.328615349
0.73714744,-0.170335613,0.328598633
0.737176666,-0.170348167,0.328577764
0.737205548,-0.170361439,0.328551357
0.737231292,-0.170375846,0.328518985
0.737254282,-0.170390155,0.328480671
0.73727321,-0.170404672,0.328441765
0.737286461,-0.170421931,0.328401098
0.737298141,-0.1704418,0.328357838
0.737307258,-0.170465739,0.328314921
0.737319692,-0.170493807,0.328274914
0.737337113,-0.170526817,0.328237093
0.737360573,-0.170566643,0.328198385
0.737392783,-0.170612723,0.328155711
0.737436664,-0.170665547,0.328101828
0.73748893,-0.170725312,0.328036348
0.737551174,-0.170793492,0.327963207
0.737621939,-0.170866433,0.327880314
0.737693914,-0.170943517,0.327792863
0.737767405,-0.17102199,0.327708005
0.737838814,-0.171100139,0.327627827
0.737906171,-0.171175457,0.327547896
0.73797125,-0.171251809,0.327471441
0.738036046,-0.171327325,0.327399017
0.738099547,-0.171398758,0.327328525
0.738160131,-0.17146708,0.327258866
0.738218306,-0.171535947,0.327187482
0.738278014,-0.171606774,0.327116383
0.738340317,-0.171681336,0.327052965
0.738407243,-0.171755987,0.326997295
0.738477927,-0.171835626,0.326945131
0.738543887,-0.17191949,0.326885389
0.738612482,-0.172003628,0.32680721
0.738678354,-0.172089873,0.326730852
0.738743354,-0.172171231,0.326674746
0.738809826,-0.172257878,0.326623502
0.738861768,-0.172343613,0.326593316
0.738902475,-0.172427371,0.326606927
0.738945685,-0.172521481,0.32663552
0.738969899,-0.172607711,0.326654338
0.738978651,-0.172675003,0.326702527
0.738990995,-0.172749156,0.326765842
0.738989396,-0.172814738,0.326821413
0.738969232,-0.172867366,0.326893888
0.73896118,-0.172922462,0.326965942
0.738950925,-0.172974013,0.327014949
0.738934041,-0.173021067,0.327073534
0.738935668,-0.173076766,0.327135535
0.738956591,-0.173146778,0.327187017
0.738987869,-0.173220398,0.327242257
0.73903603,-0.173307023,0.327310684
0.739096701,-0.173404251,0.327379918
0.739157201,-0.17349871,0.327448171
0.739224514,-0.173596242,0.327526845
0.739288543,-0.173693116,0.327612141
0.739338869,-0.173778881,0.327711832
0.739380722,-0.17384972,0.327808838
0.739407296,-0.173910628,0.327908506
0.739412184,-0.173957948,0.328019527
0.739413425,-0.174005058,0.328138231
0.73941378,-0.174058634,0.328269321
0.739416298,-0.174116376,0.328416869
0.739425241,-0.174191089,0.328566468
0.739458814,-0.174292285,0.328703182
0.739518272,-0.174429329,0.328833469
0.739600783,-0.174599645,0.328954108
0.739711976,-0.174806544,0.32907922
0.739861959,-0.175057657,0.329217794
0.7400564,-0.175358354,0.329404269
0.740291888,-0.175704019,0.329649952
0.740572531,-0.176109875,0.32995081
0.740910304,-0.176600553,0.330333376
0.741322834,-0.177204074,0.330814157
0.741787354,-0.177901775,0.331372719
0.742309374,-0.178688867,0.332006744
0.742878805,-0.179562884,0.332733194
0.74343611,-0.180488057,0.333559766
0.743876557,-0.181421651,0.334551143
0.744208401,-0.18233475,0.335672842
0.744480709,-0.183256437,0.33692407
0.744635324,-0.184180165,0.338383917
0.744714029,-0.185092046,0.340033229
0.744584235,-0.185821657,0.342007712
0.744358889,-0.186388692,0.344346652
0.74404115,-0.186862522,0.347081579
0.743671183,-0.187289711,0.350189524
0.743319566,-0.187691448,0.353643146
0.742999811,-0.188060115,0.357404325
0.742745175,-0.188401298,0.361418925
0.742554528,-0.188697027,0.365596195
0.742418786,-0.188928339,0.369865654
0.742342672,-0.189101717,0.374204552
0.742326613,-0.189230393,0.378579675
0.742367486,-0.189322518,0.382981907
0.74245837,-0.18939237,0.387394515
0.742587694,-0.18944306,0.391801044
0.742748806,-0.189479185,0.396193938
0.742932502,-0.189523034,0.400577055
0.743134688,-0.18959519,0.404967312
0.743345956,-0.189706746,0.409371912
