Time,CorrectedGyroX,CorrectedGyroY,CorrectedGyroZ,CorrectedAccelX,CorrectedAccelY,CorrectedAccelZ,CorrectedMagX,CorrectedMagY,CorrectedMagZ
1699595109.1393695,0.7574505805969238,3.7469370365142822,-4.212402820587158,-0.6826510429382324,0.782325029373169,-0.351360023021698,0.4755000174045563,0.1290000081062317,0.02250000089406967
1699595109.1443696,0.7660024762153625,3.789696455001831,-4.212402820587158,-0.6466610431671143,0.7586570382118225,-0.3749060034751892,0.4755000174045563,0.1290000081062317,0.02250000089406967
1699595109.1493149,0.767224133014679,3.819017171859741,-4.187968730926514,-0.612866997718811,0.7367580533027649,-0.39656102657318115,0.46950000524520874,0.15000000596046448,0.03750000149011612
1699595109.1543214,0.7879929542541504,3.836120843887329,-4.118332386016846,-0.5845020413398743,0.7164450287818909,-0.4212050139904022,0.46950000524520874,0.15000000596046448,0.03750000149011612
1699595109.1593218,0.7928797602653503,3.836120843887329,-3.9729504585266113,-0.552049994468689,0.6914350390434265,-0.43859001994132996,0.4634999930858612,0.17100000381469727,0.06000000238418579
1699595109.1643214,0.7757760286331177,3.8141303062438965,-3.8031349182128906,-0.5163649916648865,0.6717320084571838,-0.4449950158596039,0.4634999930858612,0.17100000381469727,0.06000000238418579
1699595109.169382,0.7550072073936462,3.7738144397735596,-3.627211093902588,-0.4850110113620758,0.6548960208892822,-0.44115200638771057,0.4544999897480011,0.1889999955892563,0.07349999994039536
1699595109.1743462,0.7452336549758911,3.709064483642578,-3.483051061630249,-0.45402300357818604,0.6369010210037231,-0.4401150047779083,0.4544999897480011,0.1889999955892563,0.07349999994039536
1699595109.1793463,0.735460102558136,3.613772392272949,-3.3486647605895996,-0.42937901616096497,0.6207970380783081,-0.42346200346946716,0.4440000057220459,0.19200000166893005,0.08250000327825546
1699595109.1843386,0.730573296546936,3.5270321369171143,-3.269254446029663,-0.40998101234436035,0.6081089973449707,-0.4178500175476074,0.4440000057220459,0.19200000166893005,0.08250000327825546
1699595109.1893637,0.7220214605331421,3.4207446575164795,-3.2411556243896484,-0.39528000354766846,0.5953600406646729,-0.4114450216293335,0.4440000057220459,0.22050000727176666,0.09449999779462814
1699595109.1943629,0.7342383861541748,3.2936885356903076,-3.2362687587738037,-0.38649600744247437,0.5791950225830078,-0.40290501713752747,0.4440000057220459,0.22050000727176666,0.09449999779462814
1699595109.1992984,0.7391251921653748,3.1226511001586914,-3.2301602363586426,-0.3899730145931244,0.5619930028915405,-0.40656501054763794,0.4259999990463257,0.23399999737739563,0.11699999868869781
1699595109.204306,0.7256865501403809,2.83188796043396,-3.197174549102783,-0.4127870202064514,0.5409480333328247,-0.4521320164203644,0.4259999990463257,0.23399999737739563,0.11699999868869781
1699595109.209306,0.6780404448509216,2.5875489711761475,-3.138533115386963,-0.4340760111808777,0.5299070477485657,-0.5139250159263611,0.40950000286102295,0.2475000023841858,0.12150000035762787
1699595109.2143056,0.6328377723693848,2.415290117263794,-3.045684337615967,-0.4585370123386383,0.5223430395126343,-0.5386910438537598,0.40950000286102295,0.2475000023841858,0.12150000035762787
1699595109.219325,0.5509842038154602,2.1795029640197754,-2.852656602859497,-0.4929410219192505,0.5250270366668701,-0.5324079990386963,0.4020000100135803,0.25949999690055847,0.1379999965429306
1699595109.2243316,0.4960079789161682,2.0377864837646484,-2.715826988220215,-0.5219770073890686,0.5188050270080566,-0.5058120489120483,0.4020000100135803,0.25949999690055847,0.1379999965429306
1699595109.2293243,0.448361873626709,1.9241688251495361,-2.632751703262329,-0.5380810499191284,0.5176460146903992,-0.4874510169029236,0.40049999952316284,0.2775000035762787,0.14100000262260437
1699595109.2343318,0.4178195297718048,1.8142163753509521,-2.68161940574646,-0.5435709953308105,0.5166700482368469,-0.4767150282859802,0.40049999952316284,0.2775000035762787,0.14100000262260437
1699595109.2386637,0.40071579813957214,1.7433581352233887,-2.8599867820739746,-0.5485730171203613,0.5222820043563843,-0.4833640158176422,0.3779999911785126,0.2879999876022339,0.14249999821186066
1699595109.2436695,0.42759308218955994,1.683495044708252,-3.1397550106048584,-0.5604070425033569,0.5289310216903687,-0.4796430170536041,0.3779999911785126,0.2879999876022339,0.14249999821186066
1699595109.24867,0.46668729186058044,1.6492875814437866,-3.508706569671631,-0.5729730129241943,0.5313100218772888,-0.47720301151275635,0.3779999911785126,0.2879999876022339,0.1574999988079071
1699595109.2536693,0.5192201733589172,1.6297404766082764,-3.8898754119873047,-0.597678005695343,0.5363120436668396,-0.48104602098464966,0.3779999911785126,0.2879999876022339,0.1574999988079071
1699595109.258662,0.5729747414588928,1.6456224918365479,-4.24783182144165,-0.6209800243377686,0.540582001209259,-0.4803140163421631,0.3675000071525574,0.30300000309944153,0.1589999943971634
1699595109.2636695,0.6255075931549072,1.6810516119003296,-4.561807155609131,-0.6512359976768494,0.5475970506668091,-0.47885000705718994,0.3675000071525574,0.30300000309944153,0.1589999943971634
1699595109.2686703,0.6719319820404053,1.7580183744430542,-4.862344264984131,-0.6772220134735107,0.55491703748703,-0.4862310290336609,0.36149999499320984,0.32100000977516174,0.16950000822544098
