time,seconds_elapsed,z,y,x
1695200957123166500,0.82516650390625,-17.03999900817871,-10.619999885559082,-32.63999938964844
1695200957133165000,0.8351650390625,-17.03999900817871,-10.559999465942383,-32.63999938964844
1695200957143164000,0.845163818359375,-17.03999900817871,-9.84000015258789,-32.880001068115234
1695200957153162500,0.85516259765625,-17.459999084472656,-10.199999809265137,-32.459999084472656
1695200957163161300,0.865161376953125,-17.03999900817871,-10.319999694824219,-32.099998474121094
1695200957173160200,0.87516015625,-17.520000457763672,-10.319999694824219,-32.459999084472656
1695200957183158800,0.88515869140625,-17.940000534057617,-9.960000038146973,-32.39999771118164
1695200957193157600,0.89515771484375,-17.69999885559082,-8.460000038146973,-32.57999801635742
1695200957203156500,0.905156494140625,-18.18000030517578,-7.319999694824219,-33
1695200957213155000,0.915155029296875,-18.35999870300293,-6.239999771118164,-33
1695200957223154000,0.92515380859375,-17.760000228881836,-6.179999828338623,-33.29999923706055
1695200957233152500,0.935152587890625,-17.760000228881836,-6.359999656677246,-33.779998779296875
1695200957243151400,0.9451513671875,-17.34000015258789,-6.71999979019165,-34.20000076293945
1695200957253150200,0.955150146484375,-16.68000030517578,-6.899999618530273,-34.55999755859375
1695200957263148800,0.965148681640625,-16.85999870300293,-6.960000038146973,-35.34000015258789
1695200957273147600,0.975147705078125,-16.3799991607666,-6.71999979019165,-35.63999938964844
1695200957283146200,0.985146240234375,-15.479999542236328,-7.019999980926514,-36.47999954223633
1695200957293145000,0.99514501953125,-14.699999809265137,-6.899999618530273,-37.439998626708984
1695200957303143700,1.005143798828125,-13.4399995803833,-7.199999809265137,-38.39999771118164
1695200957313142500,1.015142578125,-11.639999389648438,-7.679999828338623,-40.13999938964844
1695200957323141000,1.02514111328125,-10.019999504089355,-7.259999752044678,-41.279998779296875
1695200957333140000,1.035139892578125,-8.09999942779541,-7.739999771118164,-42.23999786376953
1695200957343138600,1.045138671875,-6,-7.619999885559082,-43.37999725341797
1695200957353137400,1.055137451171875,-3.9599997997283936,-8.039999961853027,-44.279998779296875
1695200957363136000,1.065135986328125,-1.3799999952316284,-8.399999618530273,-45.119998931884766
1695200957373134800,1.075134765625,1.5,-8.15999984741211,-46.55999755859375
1695200957383133700,1.0851337890625,5.039999961853027,-7.799999713897705,-47.34000015258789
1695200957393132300,1.09513232421875,8.399999618530273,-7.37999963760376,-48.18000030517578
1695200957403131100,1.105131103515625,11.279999732971191,-6.71999979019165,-48.84000015258789
1695200957413129700,1.115129638671875,14.399999618530273,-5.940000057220459,-48.959999084472656
1695200957423128600,1.125128662109375,17.34000015258789,-5.21999979019165,-49.31999969482422
1695200957433127200,1.135127197265625,20.15999984741211,-3.8399999141693115,-49.13999938964844
1695200957443126000,1.1451259765625,23.34000015258789,-3.299999952316284,-48.959999084472656
1695200957453124900,1.155124755859375,25.85999870300293,-2.0399999618530273,-48.23999786376953
1695200957463123500,1.16512353515625,28.139999389648438,-0.47999998927116394,-47.03999710083008
1695200957473122300,1.175122314453125,30.719999313354492,0.35999998450279236,-46.55999755859375
1695200957483121200,1.18512109375,32.63999938964844,1.9799998998641968,-45.47999954223633
1695200957493119700,1.19511962890625,34.79999923706055,2.819999933242798,-44.81999969482422
1695200957503118600,1.20511865234375,37.20000076293945,3.9599997997283936,-44.34000015258789
1695200957513117400,1.215117431640625,38.52000045776367,5.639999866485596,-43.20000076293945
1695200957523116300,1.2251162109375,40.07999801635742,7.259999752044678,-42.47999954223633
1695200957533115000,1.235114990234375,41.52000045776367,8.880000114440918,-41.21999740600586
1695200957543113700,1.24511376953125,42.89999771118164,10.019999504089355,-39.84000015258789
1695200957553112300,1.2551123046875,44.459999084472656,11.279999732971191,-39
1695200957563111200,1.265111083984375,45.65999984741211,12.65999984741211,-38.15999984741211
1695200957573109800,1.27510986328125,47.03999710083008,14.34000015258789,-37.07999801635742
1695200957583108600,1.285108642578125,47.7599983215332,15.779999732971191,-36.599998474121094
1695200957593107500,1.295107421875,48.71999740600586,17.579999923706055,-35.63999938964844
1695200957603106300,1.305106201171875,49.07999801635742,18.719999313354492,-34.68000030517578
1695200957613105000,1.31510498046875,49.31999969482422,19.920000076293945,-33.959999084472656
1695200957623103700,1.325103759765625,49.13999938964844,21.600000381469727,-33.23999786376953
1695200957633102600,1.3351025390625,49.13999938964844,22.739999771118164,-31.979999542236328
1695200957643101400,1.345101318359375,49.91999816894531,23.939998626708984,-30.35999870300293
1695200957653100300,1.355100341796875,49.86000061035156,24.959999084472656,-29.34000015258789
1695200957663099400,1.365099365234375,50.39999771118164,25.920000076293945,-27.779998779296875
1695200957673098200,1.37509814453125,50.459999084472656,27.119998931884766,-26.69999885559082
1695200957683096800,1.385096923828125,50.21999740600586,28.739999771118164,-25.85999870300293
1695200957693096000,1.395095947265625,50.70000076293945,30,-25.079999923706055
1695200957703094800,1.4050947265625,50.7599983215332,31.079999923706055,-24.299999237060547
1695200957713093400,1.41509326171875,50.57999801635742,31.85999870300293,-24.239999771118164
1695200957723092200,1.42509228515625,50.57999801635742,33.119998931884766,-23.639999389648438
1695200957733091000,1.435091064453125,50.03999710083008,34.380001068115234,-22.68000030517578
1695200957743090000,1.44508984375,49.20000076293945,35.52000045776367,-22.079999923706055
1695200957753089000,1.455089111328125,48.959999084472656,36.29999923706055,-21.53999900817871
1695200957763088000,1.465087890625,48.23999786376953,37.20000076293945,-21.420000076293945
1695200957773086700,1.475086669921875,47.7599983215332,37.86000061035156,-21.18000030517578
1695200957783085600,1.48508544921875,47.87999725341797,38.279998779296875,-21.18000030517578
1695200957793084400,1.49508447265625,47.81999969482422,39.18000030517578,-20.399999618530273
1695200957803083300,1.505083251953125,47.81999969482422,39.540000915527344,-20.459999084472656
1695200957813082000,1.51508203125,47.7599983215332,39.540000915527344,-20.69999885559082
1695200957823081000,1.5250810546875,47.34000015258789,40.37999725341797,-20.219999313354492
1695200957833079800,1.535079833984375,46.97999954223633,40.79999923706055,-20.03999900817871
1695200957843078700,1.54507861328125,46.37999725341797,40.68000030517578,-19.559999465942383
1695200957853077500,1.555077392578125,45.84000015258789,41.87999725341797,-19.439998626708984
1695200957863076400,1.565076416015625,45.47999954223633,42.540000915527344,-19.559999465942383
1695200957873075200,1.5750751953125,45.05999755859375,42.65999984741211,-19.979999542236328
1695200957883074000,1.585073974609375,45.119998931884766,43.13999938964844,-20.399999618530273
1695200957893073000,1.595072998046875,44.21999740600586,42.41999816894531,-20.69999885559082
1695200957903071700,1.60507177734375,44.099998474121094,41.70000076293945,-21.18000030517578
1695200957913070600,1.615070556640625,44.21999740600586,41.57999801635742,-21.299999237060547
1695200957923069400,1.6250693359375,43.97999954223633,41.87999725341797,-21.420000076293945
1695200957933068000,1.635068115234375,44.81999969482422,42.36000061035156,-21.18000030517578
1695200957943067000,1.64506689453125,44.279998779296875,42.540000915527344,-21.239999771118164
1695200957953065500,1.6550654296875,43.73999786376953,42.84000015258789,-21.420000076293945
1695200957963064300,1.665064208984375,43.619998931884766,42.71999740600586,-21.479999542236328
1695200957973063000,1.67506298828125,43.07999801635742,42,-21.779998779296875
1695200957983061800,1.685061767578125,43.37999725341797,42.18000030517578,-21.53999900817871
1695200957993060400,1.695060302734375,43.55999755859375,41.7599983215332,-21.65999984741211
1695200958003059200,1.70505908203125,43.68000030517578,42.05999755859375,-21.65999984741211
1695200958013058000,1.71505810546875,44.279998779296875,42.599998474121094,-21.899999618530273
1695200958023056600,1.725056640625,44.34000015258789,42.36000061035156,-22.559999465942383
1695200958033055500,1.735055419921875,44.57999801635742,42.540000915527344,-22.68000030517578
1695200958043054300,1.745054443359375,44.279998779296875,42.18000030517578,-23.03999900817871
1695200958053053000,1.755052978515625,43.5,41.87999725341797,-22.979999542236328
1695200958063051800,1.7650517578125,43.13999938964844,41.70000076293945,-22.68000030517578
1695200958073050400,1.77505029296875,43.439998626708984,42.18000030517578,-22.68000030517578
1695200958083049200,1.78504931640625,43.439998626708984,42,-22.68000030517578
1695200958093048000,1.795048095703125,43.86000061035156,42.65999984741211,-23.219999313354492
1695200958103046700,1.805046630859375,44.099998474121094,43.2599983215332,-23.51999855041504
1695200958113045500,1.81504541015625,43.37999725341797,43.07999801635742,-24.18000030517578
1695200958123044400,1.82504443359375,43.5,43.439998626708984,-24.53999900817871
1695200958133043000,1.83504296875,43.02000045776367,43.439998626708984,-24.899999618530273
1695200958143041800,1.845041748046875,42.65999984741211,43.37999725341797,-25.439998626708984
1695200958153040600,1.85504052734375,42.29999923706055,42.84000015258789,-25.079999923706055
1695200958163039200,1.865039306640625,42.47999954223633,43.07999801635742,-25.01999855041504
1695200958173038000,1.8750380859375,42.36000061035156,42.779998779296875,-24.959999084472656
1695200958183036700,1.88503662109375,42.540000915527344,42.89999771118164,-25.01999855041504
1695200958193035500,1.895035400390625,42.959999084472656,43.79999923706055,-25.739999771118164
1695200958203034400,1.905034423828125,42.65999984741211,43.619998931884766,-26.15999984741211
1695200958213033000,1.915032958984375,42.540000915527344,43.55999755859375,-26.459999084472656
1695200958223031800,1.92503173828125,42.65999984741211,43.13999938964844,-26.81999969482422
1695200958233030400,1.935030517578125,42.41999816894531,42.36000061035156,-27
1695200958243029200,1.945029296875,42.959999084472656,41.81999969482422,-27.239999771118164
1695200958253028000,1.955028076171875,43.37999725341797,41.459999084472656,-27.239999771118164
1695200958263026700,1.965026611328125,43.68000030517578,40.86000061035156,-26.8799991607666
1695200958273025500,1.975025634765625,44.040000915527344,40.31999969482422,-26.760000228881836
1695200958283024400,1.9850244140625,44.099998474121094,39.89999771118164,-26.81999969482422
1695200958293023000,1.99502294921875,44.099998474121094,39.65999984741211,-27
1695200958303021800,2.005021728515625,43.86000061035156,39.959999084472656,-27.719999313354492
1695200958313020400,2.0150205078125,43.73999786376953,39.84000015258789,-28.139999389648438
1695200958323019300,2.025019287109375,43.439998626708984,40.5,-28.31999969482422
1695200958333017900,2.035017822265625,43.73999786376953,40.31999969482422,-28.799999237060547
1695200958343016700,2.0450166015625,43.619998931884766,39.779998779296875,-28.85999870300293
1695200958353015300,2.055015380859375,43.91999816894531,39.89999771118164,-29.099998474121094
1695200958363014100,2.06501416015625,43.5,39.41999816894531,-28.739999771118164
1695200958373012700,2.0750126953125,42.959999084472656,39.23999786376953,-29.03999900817871
1695200958383011600,2.085011474609375,43.02000045776367,39.599998474121094,-28.979999542236328
1695200958393010200,2.09501025390625,42.540000915527344,40.13999938964844,-29.099998474121094
1695200958403009000,2.105009033203125,42.71999740600586,40.37999725341797,-29.459999084472656
1695200958413007600,2.115007568359375,42.89999771118164,40.73999786376953,-29.459999084472656
1695200958423006500,2.12500634765625,42.41999816894531,41.279998779296875,-29.51999855041504
1695200958433005300,2.13500537109375,42.18000030517578,41.34000015258789,-29.579999923706055
1695200958443004000,2.14500390625,41.70000076293945,42.29999923706055,-29.459999084472656
1695200958453002800,2.155002685546875,41.099998474121094,43.07999801635742,-28.85999870300293
1695200958463001300,2.16500146484375,40.37999725341797,43.619998931884766,-29.399999618530273
1695200958473000200,2.175000244140625,39.05999755859375,44.459999084472656,-28.979999542236328
1695200958482999000,2.1849990234375,38.040000915527344,44.70000076293945,-29.399999618530273
1695200958492997600,2.19499755859375,37.73999786376953,45.41999816894531,-29.219999313354492
1695200958502996500,2.20499658203125,37.439998626708984,45.89999771118164,-28.559999465942383
1695200958512995300,2.214995361328125,37.5,45.779998779296875,-29.03999900817871
1695200958522994000,2.224993896484375,37.02000045776367,46.37999725341797,-28.68000030517578
1695200958532992800,2.23499267578125,36.47999954223633,47.39999771118164,-28.799999237060547
1695200958542991400,2.244991455078125,35.57999801635742,47.7599983215332,-28.739999771118164
1695200958552990200,2.254990234375,35.040000915527344,48.779998779296875,-27.779998779296875
1695200958562989000,2.264989013671875,34.619998931884766,49.07999801635742,-27.479999542236328
1695200958572987600,2.274987548828125,33.23999786376953,48.779998779296875,-27.479999542236328
1695200958582986500,2.284986572265625,33.05999755859375,49.13999938964844,-27.239999771118164
1695200958592985000,2.294985107421875,33.119998931884766,49.37999725341797,-27.420000076293945
1695200958602984000,2.30498388671875,33.18000030517578,49.5,-27
1695200958612982800,2.314982666015625,34.13999938964844,49.73999786376953,-26.579999923706055
1695200958622981400,2.3249814453125,34.02000045776367,50.03999710083008,-26.15999984741211
1695200958632980200,2.334980224609375,34.2599983215332,50.15999984741211,-26.15999984741211
1695200958642979000,2.34497900390625,34.55999755859375,50.15999984741211,-25.68000030517578
1695200958652977700,2.354977783203125,34.20000076293945,49.91999816894531,-24.899999618530273
1695200958662976500,2.3649765625,34.13999938964844,49.5,-24.479999542236328
1695200958672975600,2.3749755859375,34.13999938964844,49.13999938964844,-23.8799991607666
1695200958682974500,2.384974365234375,34.68000030517578,49.31999969482422,-23.399999618530273
1695200958692973300,2.394973388671875,34.97999954223633,49.619998931884766,-23.34000015258789
1695200958702972400,2.404972412109375,35.52000045776367,49.79999923706055,-23.03999900817871
1695200958712971300,2.41497119140625,36.18000030517578,50.279998779296875,-22.139999389648438
1695200958722970400,2.424970458984375,35.880001068115234,50.52000045776367,-21.299999237060547
1695200958732969200,2.43496923828125,36.36000061035156,50.63999938964844,-20.279998779296875
1695200958742968300,2.44496826171875,37.07999801635742,50.939998626708984,-18.53999900817871
1695200958752967400,2.454967529296875,36.89999771118164,50.87999725341797,-16.19999885559082
1695200958762966500,2.464966552734375,37.68000030517578,51.23999786376953,-14.15999984741211
1695200958772965600,2.474965576171875,38.040000915527344,51.71999740600586,-11.460000038146973
1695200958782964700,2.48496484375,38.15999984741211,52.37999725341797,-8.579999923706055
1695200958792963600,2.494963623046875,38.21999740600586,53.39999771118164,-6.71999979019165
1695200958802962700,2.504962646484375,37.380001068115234,53.279998779296875,-4.980000019073486
1695200958812961800,2.5149619140625,37.2599983215332,53.57999801635742,-3.359999895095825
1695200958822961000,2.5249609375,37.55999755859375,53.279998779296875,-2.879999876022339
1695200958832959700,2.534959716796875,38.279998779296875,52.68000030517578,-2.2799999713897705
1695200958842958800,2.544958740234375,39.89999771118164,52.37999725341797,-1.0199999809265137
1695200958852958000,2.5549580078125,40.73999786376953,52.02000045776367,-1.0199999809265137
1695200958862957000,2.56495703125,41.39999771118164,51.41999816894531,-0.41999998688697815
1695200958872956200,2.5749560546875,42.05999755859375,51.18000030517578,0.6599999666213989
1695200958882955300,2.584955322265625,42.18000030517578,50.7599983215332,0.35999998450279236
1695200958892954400,2.594954345703125,42.89999771118164,50.52000045776367,0.5999999642372131
1695200958902953200,2.604953125,43.97999954223633,50.57999801635742,0.11999999731779099
1695200958912952300,2.614952392578125,44.099998474121094,49.619998931884766,-0.6599999666213989
1695200958922951400,2.624951416015625,44.63999938964844,49.20000076293945,-0.8399999737739563
1695200958932950500,2.634950439453125,45.119998931884766,48.41999816894531,-1.2599999904632568
1695200958942949400,2.644949462890625,44.87999725341797,47.939998626708984,-1.1399999856948853
1695200958952948500,2.654948486328125,45.599998474121094,47.939998626708984,-1.1399999856948853
1695200958962947600,2.664947509765625,45.84000015258789,47.87999725341797,-1.559999942779541
1695200958972946400,2.674946533203125,46.07999801635742,47.63999938964844,-1.6799999475479126
1695200958982945300,2.6849453125,46.5,47.52000045776367,-2.3999998569488525
1695200958992944000,2.694944091796875,45.779998779296875,47.939998626708984,-3.240000009536743
1695200959002943000,2.70494287109375,45.36000061035156,48.18000030517578,-3.7799999713897705
1695200959012941800,2.71494189453125,45.119998931884766,48.599998474121094,-4.079999923706055
1695200959022940700,2.724940673828125,44.279998779296875,48.89999771118164,-3.5399999618530273
1695200959032939300,2.734939208984375,44.21999740600586,48.65999984741211,-3.359999895095825
1695200959042937900,2.744937744140625,44.21999740600586,49.02000045776367,-3
1695200959052936700,2.754936767578125,43.20000076293945,49.31999969482422,-2.819999933242798
1695200959062935600,2.764935546875,42.71999740600586,49.5,-3.119999885559082
1695200959072934100,2.77493408203125,41.939998626708984,50.34000015258789,-3.119999885559082
1695200959082933000,2.78493310546875,41.099998474121094,50.7599983215332,-3.179999828338623
1695200959092931600,2.794931640625,40.79999923706055,51.53999710083008,-3.4800000190734863
1695200959102930400,2.804930419921875,40.55999755859375,52.439998626708984,-3.4800000190734863
1695200959112929000,2.814928955078125,40.68000030517578,52.97999954223633,-3.9599997997283936
1695200959122927900,2.824927978515625,40.37999725341797,53.39999771118164,-4.199999809265137
1695200959132926500,2.834926513671875,39.36000061035156,53.03999710083008,-4.259999752044678
1695200959142925300,2.84492529296875,37.68000030517578,52.79999923706055,-3.7799999713897705
1695200959152924200,2.854924072265625,36.47999954223633,52.91999816894531,-2.700000047683716
1695200959162922800,2.8649228515625,35.7599983215332,53.57999801635742,-2.1599998474121094
1695200959172921600,2.874921630859375,35.52000045776367,54.47999954223633,-1.7400000095367432
1695200959182920200,2.884920166015625,35.39999771118164,54.71999740600586,-1.9199999570846558
1695200959192919000,2.8949189453125,35.279998779296875,54.71999740600586,-2.3399999141693115
1695200959202918000,2.90491796875,34.86000061035156,54.18000030517578,-2.6399998664855957
1695200959212916500,2.91491650390625,34.68000030517578,53.7599983215332,-2.6399998664855957
1695200959222915300,2.924915283203125,35.099998474121094,53.81999969482422,-3.7799999713897705
1695200959232914000,2.934913818359375,35.099998474121094,53.7599983215332,-4.079999923706055
1695200959242912800,2.944912841796875,35.39999771118164,53.34000015258789,-4.679999828338623
1695200959252911600,2.95491162109375,36.47999954223633,53.15999984741211,-5.579999923706055
1695200959262910200,2.96491015625,36.65999984741211,52.37999725341797,-5.639999866485596
1695200959272909000,2.974908935546875,37.380001068115234,51.89999771118164,-6.239999771118164
1695200959282908000,2.984907958984375,37.73999786376953,51.65999984741211,-6.71999979019165
1695200959292906500,2.994906494140625,37.68000030517578,51.779998779296875,-6.539999961853027
1695200959302905300,3.0049052734375,38.63999938964844,51.53999710083008,-6.539999961853027
1695200959312904200,3.014904296875,38.7599983215332,51.29999923706055,-6.239999771118164
1695200959322902800,3.02490283203125,39.18000030517578,51.29999923706055,-6
1695200959332901600,3.034901611328125,39.540000915527344,50.459999084472656,-6.420000076293945
1695200959342900200,3.044900146484375,40.20000076293945,50.34000015258789,-6.239999771118164
1695200959352899000,3.054899169921875,41.459999084472656,49.55999755859375,-6.71999979019165
1695200959362898000,3.06489794921875,42.29999923706055,49.02000045776367,-6.539999961853027
1695200959372896500,3.074896484375,43.68000030517578,48.71999740600586,-6.179999828338623
1695200959382895400,3.084895263671875,44.040000915527344,48.71999740600586,-6.539999961853027
1695200959392894200,3.094894287109375,43.97999954223633,49.2599983215332,-6.179999828338623
1695200959402892800,3.104892822265625,44.459999084472656,49.13999938964844,-6.659999847412109
1695200959412891600,3.1148916015625,44.39999771118164,49.68000030517578,-6.960000038146973
1695200959422890200,3.12489013671875,44.87999725341797,49.619998931884766,-7.139999866485596
1695200959432889000,3.13488916015625,45,49.07999801635742,-7.739999771118164
1695200959442887700,3.1448876953125,45.41999816894531,49.439998626708984,-7.559999942779541
1695200959452886500,3.154886474609375,45.65999984741211,48.599998474121094,-7.440000057220459
1695200959462885000,3.164885009765625,45.599998474121094,48.53999710083008,-7.079999923706055
1695200959472884000,3.174884033203125,45.65999984741211,48.599998474121094,-6.299999713897705
1695200959482882600,3.184882568359375,44.939998626708984,48.05999755859375,-6
1695200959492881400,3.19488134765625,44.57999801635742,48.29999923706055,-6
1695200959502880000,3.2048798828125,44.7599983215332,48.29999923706055,-5.819999694824219
1695200959512878800,3.21487890625,44.57999801635742,48.41999816894531,-5.940000057220459
1695200959522877400,3.22487744140625,44.87999725341797,48.41999816894531,-6.119999885559082
1695200959532876300,3.234876220703125,45,48.599998474121094,-5.759999752044678
1695200959542875000,3.244875,44.34000015258789,48.599998474121094,-5.819999694824219
1695200959552873700,3.254873779296875,44.459999084472656,48.84000015258789,-5.579999923706055
1695200959562872600,3.26487255859375,43.91999816894531,49.07999801635742,-5.21999979019165
1695200959572871200,3.27487109375,43.31999969482422,49.55999755859375,-4.980000019073486
1695200959582870000,3.2848701171875,42.84000015258789,49.619998931884766,-5.099999904632568
1695200959592868600,3.29486865234375,43.07999801635742,48.71999740600586,-5.579999923706055
1695200959602867500,3.304867431640625,43.73999786376953,48.53999710083008,-5.159999847412109
1695200959612866300,3.3148662109375,44.57999801635742,47.34000015258789,-5.460000038146973
1695200959622865000,3.324864990234375,45.47999954223633,46.86000061035156,-4.980000019073486
1695200959632863700,3.33486376953125,45.89999771118164,47.34000015258789,-4.559999942779541
1695200959642862600,3.344862548828125,46.20000076293945,47.34000015258789,-4.920000076293945
1695200959652861200,3.354861083984375,46.5,47.87999725341797,-5.159999847412109
1695200959662860000,3.364860107421875,46.439998626708984,48.29999923706055,-5.039999961853027
1695200959672858600,3.374858642578125,46.07999801635742,48.47999954223633,-5.279999732971191
1695200959682857500,3.384857421875,45.47999954223633,49.02000045776367,-5.400000095367432
1695200959692856300,3.394856201171875,44.87999725341797,49.20000076293945,-4.799999713897705
1695200959702855000,3.40485498046875,44.52000045776367,49.2599983215332,-4.380000114440918
1695200959712853800,3.414853759765625,44.279998779296875,49.619998931884766,-3.179999828338623
1695200959722852400,3.424852294921875,44.040000915527344,50.21999740600586,-2.6399998664855957
1695200959732851200,3.434851318359375,43.91999816894531,50.459999084472656,-2.6399998664855957
1695200959742850000,3.44485009765625,43.619998931884766,50.57999801635742,-2.5199999809265137
1695200959752849000,3.454848876953125,43.439998626708984,50.03999710083008,-3.359999895095825
1695200959762847700,3.46484765625,43.55999755859375,49.07999801635742,-3.7200000286102295
1695200959772846600,3.4748466796875,43.73999786376953,48.959999084472656,-3.5399999618530273
1695200959782845400,3.484845458984375,43.619998931884766,48.29999923706055,-3.9599997997283936
1695200959792844300,3.49484423828125,44.21999740600586,48.47999954223633,-4.259999752044678
1695200959802843100,3.504843017578125,44.7599983215332,48.41999816894531,-4.559999942779541
1695200959812842000,3.514842041015625,44.459999084472656,47.939998626708984,-5.099999904632568
1695200959822840800,3.5248408203125,45.23999786376953,48.36000061035156,-5.639999866485596
1695200959832839700,3.534839599609375,44.7599983215332,48.18000030517578,-5.639999866485596
1695200959842838500,3.544838623046875,44.63999938964844,48,-5.639999866485596
1695200959852837400,3.55483740234375,44.81999969482422,47.939998626708984,-6
1695200959862836200,3.564836181640625,45.119998931884766,47.81999969482422,-6.539999961853027
1695200959872835300,3.57483544921875,45.71999740600586,48,-6.480000019073486
1695200959882834200,3.584834228515625,45.65999984741211,48.18000030517578,-7.019999980926514
1695200959892833000,3.5948330078125,46.2599983215332,48.36000061035156,-7.319999694824219
1695200959902831600,3.60483154296875,45.65999984741211,48,-7.37999963760376
1695200959912830700,3.614830810546875,45.29999923706055,47.57999801635742,-8.15999984741211
1695200959922829600,3.62482958984375,45.29999923706055,47.57999801635742,-8.399999618530273
1695200959932828200,3.634828125,45.18000030517578,47.099998474121094,-8.34000015258789
1695200959942827300,3.6448271484375,45.29999923706055,47.279998779296875,-8.760000228881836
1695200959952826000,3.654826171875,45,47.57999801635742,-8.519999504089355
1695200959963437600,3.6654375,44.7599983215332,47.63999938964844,-8.760000228881836
1695200959973436400,3.6754365234375,44.63999938964844,48.29999923706055,-9.59999942779541
1695200959983435300,3.685435302734375,44.63999938964844,48.23999786376953,-9.420000076293945
1695200959993434000,3.69543408203125,45,48.599998474121094,-10.019999504089355
1695200960003433000,3.705432861328125,45.71999740600586,49.07999801635742,-9.59999942779541
1695200960013431800,3.715431884765625,45.71999740600586,49.31999969482422,-9.239999771118164
